time_,read/joint_1,read/joint_2,read/joint_3,read/joint_4,read/joint_5,read/joint_6,read/joint_7,read/joint_8,read/joint_9,read/joint_10,read/joint_11,read/joint_12,read/joint_13,read/joint_14,read/joint_15,read/joint_16,read/joint_17,read/joint_18,read/joint_19,read/joint_20,read/joint_21,read/joint_22,read/joint_23,read/joint_24,read/joint_25,read/joint_26,read/joint_27,read/joint_28,read/joint_29,read/joint_30,read/joint_31,read/joint_32,read/joint_33,read/joint_34,read/joint_35,read/joint_36,read/joint_37,read/joint_38,read/joint_39,read/joint_40,read/joint_41
0.598953,-0.136486,0.081366,0.014539,-0.009384,0.525059,0.043999,-0.149057,0.074778,-0.005398,0.008907,0.525065,0.003007,0.010702,-0.071144,-0.104515,0.511922,-0.054711,-1.841376,-0.102346,0.456421,0.248556,0.576271,2.488565,-2.248157,-0.746579,0.769541,1.441636,1.209146,-1.292332,0.000703,-0.002705,-0.002617,-0.000623,-0.004460,-0.001835,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059779
0.600915,-0.136486,0.081365,0.014536,-0.009386,0.525059,0.043998,-0.149058,0.074778,-0.005399,0.008907,0.525065,0.003005,0.010702,-0.071144,-0.104517,0.511922,-0.054711,-1.841373,-0.102340,0.456426,0.248554,0.576272,2.488565,-2.248158,-0.746581,0.769557,1.441562,1.209138,-1.292411,0.001352,0.001614,0.000287,0.003810,-0.005515,0.004717,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059785
0.602925,-0.136486,0.081365,0.014536,-0.009386,0.525059,0.043998,-0.149058,0.074778,-0.005399,0.008907,0.525065,0.003005,0.010702,-0.071144,-0.104517,0.511922,-0.054711,-1.841373,-0.102340,0.456426,0.248554,0.576272,2.488565,-2.248158,-0.746581,0.769557,1.441562,1.209138,-1.292411,0.001352,0.001614,0.000287,0.003810,-0.005515,0.004717,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059785
0.604857,-0.136486,0.081365,0.014536,-0.009386,0.525059,0.043998,-0.149058,0.074778,-0.005399,0.008907,0.525065,0.003005,0.010702,-0.071144,-0.104517,0.511922,-0.054711,-1.841373,-0.102340,0.456426,0.248554,0.576272,2.488565,-2.248158,-0.746581,0.769557,1.441562,1.209138,-1.292411,0.001352,0.001614,0.000287,0.003810,-0.005515,0.004717,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059785
0.606824,-0.136486,0.081365,0.014536,-0.009386,0.525059,0.043998,-0.149058,0.074778,-0.005399,0.008907,0.525065,0.003005,0.010702,-0.071144,-0.104517,0.511922,-0.054711,-1.841373,-0.102340,0.456426,0.248554,0.576272,2.488565,-2.248158,-0.746581,0.769557,1.441562,1.209138,-1.292411,0.001352,0.001614,0.000287,0.003810,-0.005515,0.004717,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059785
0.608855,-0.136486,0.081365,0.014536,-0.009386,0.525059,0.043998,-0.149058,0.074778,-0.005399,0.008907,0.525065,0.003005,0.010702,-0.071144,-0.104517,0.511922,-0.054711,-1.841373,-0.102340,0.456426,0.248554,0.576272,2.488565,-2.248158,-0.746581,0.769557,1.441562,1.209138,-1.292411,0.001352,0.001614,0.000287,0.003810,-0.005515,0.004717,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059785
0.610896,-0.136486,0.081365,0.014536,-0.009386,0.525059,0.043998,-0.149058,0.074778,-0.005399,0.008907,0.525065,0.003005,0.010702,-0.071144,-0.104517,0.511922,-0.054711,-1.841373,-0.102340,0.456426,0.248554,0.576272,2.488565,-2.248158,-0.746581,0.769557,1.441562,1.209138,-1.292411,0.001352,0.001614,0.000287,0.003810,-0.005515,0.004717,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059785
0.612889,-0.136486,0.081365,0.014536,-0.009387,0.525059,0.043998,-0.149059,0.074778,-0.005400,0.008907,0.525065,0.003003,0.010701,-0.071145,-0.104519,0.511922,-0.054711,-1.841370,-0.102334,0.456430,0.248551,0.576273,2.488566,-2.248160,-0.746578,0.769570,1.441496,1.209131,-1.292426,0.001770,0.002165,-0.000311,0.004446,-0.001755,0.004998,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059790
0.614877,-0.136486,0.081365,0.014539,-0.009388,0.525059,0.043998,-0.149059,0.074778,-0.005401,0.008907,0.525065,0.003001,0.010701,-0.071146,-0.104522,0.511923,-0.054711,-1.841367,-0.102328,0.456435,0.248549,0.576274,2.488567,-2.248163,-0.746575,0.769580,1.441441,1.209124,-1.292431,0.002088,-0.000307,0.001968,0.002037,0.005987,0.000200,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059796
0.616814,-0.136486,0.081366,0.014543,-0.009389,0.525059,0.043999,-0.149060,0.074778,-0.005402,0.008907,0.525065,0.002999,0.010701,-0.071147,-0.104524,0.511923,-0.054711,-1.841364,-0.102322,0.456440,0.248546,0.576275,2.488569,-2.248166,-0.746570,0.769589,1.441393,1.209119,-1.292434,0.002349,0.000471,0.000886,-0.002826,0.007844,0.001265,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059802
0.619271,-0.136487,0.081366,0.014545,-0.009389,0.525059,0.043999,-0.149061,0.074778,-0.005402,0.008907,0.525065,0.002997,0.010701,-0.071148,-0.104526,0.511922,-0.054711,-1.841362,-0.102317,0.456445,0.248544,0.576277,2.488574,-2.248168,-0.746563,0.769595,1.441353,1.209118,-1.292435,0.002548,-0.001814,-0.002907,-0.003972,0.003607,-0.002132,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059807
0.620833,-0.136489,0.081366,0.014546,-0.009388,0.525059,0.043999,-0.149062,0.074778,-0.005403,0.008907,0.525065,0.002995,0.010701,-0.071148,-0.104527,0.511922,-0.054711,-1.841359,-0.102311,0.456450,0.248542,0.576278,2.488577,-2.248168,-0.746560,0.769601,1.441309,1.209118,-1.292476,0.002827,-0.000870,-0.003175,-0.002090,-0.004365,0.000161,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059813
0.622862,-0.136492,0.081366,0.014545,-0.009386,0.525059,0.043999,-0.149064,0.074778,-0.005404,0.008908,0.525065,0.002994,0.010701,-0.071149,-0.104529,0.511923,-0.054711,-1.841356,-0.102305,0.456455,0.248539,0.576279,2.488578,-2.248167,-0.746560,0.769605,1.441270,1.209113,-1.292522,0.003095,0.002664,-0.000612,0.002197,-0.006246,-0.002920,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059818
0.624830,-0.136495,0.081366,0.014544,-0.009383,0.525060,0.043999,-0.149065,0.074778,-0.005406,0.008908,0.525065,0.002992,0.010700,-0.071149,-0.104530,0.511923,-0.054711,-1.841353,-0.102299,0.456460,0.248537,0.576280,2.488578,-2.248167,-0.746560,0.769611,1.441237,1.209109,-1.292548,0.003271,0.002597,0.004216,0.002734,-0.002643,0.000052,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059824
0.626855,-0.136498,0.081366,0.014544,-0.009381,0.525060,0.044000,-0.149067,0.074778,-0.005407,0.008908,0.525065,0.002990,0.010700,-0.071150,-0.104531,0.511923,-0.054711,-1.841350,-0.102293,0.456464,0.248534,0.576281,2.488580,-2.248169,-0.746556,0.769615,1.441206,1.209106,-1.292519,0.003288,-0.000387,0.005175,0.000233,0.004956,-0.002584,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059829
0.628836,-0.136499,0.081366,0.014541,-0.009380,0.525060,0.043999,-0.149069,0.074778,-0.005407,0.008910,0.525065,0.002988,0.010699,-0.071151,-0.104533,0.511923,-0.054711,-1.841347,-0.102287,0.456469,0.248532,0.576282,2.488579,-2.248172,-0.746553,0.769621,1.441179,1.209105,-1.292494,0.003298,-0.000022,0.003028,-0.000681,0.006674,0.000220,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059835
0.630837,-0.136501,0.081366,0.014540,-0.009380,0.525060,0.043998,-0.149070,0.074778,-0.005408,0.008911,0.525065,0.002986,0.010699,-0.071152,-0.104534,0.511923,-0.054711,-1.841345,-0.102281,0.456474,0.248530,0.576284,2.488580,-2.248174,-0.746548,0.769625,1.441154,1.209108,-1.292471,0.003290,0.000097,-0.001624,0.001350,0.002298,-0.001768,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059840
0.632854,-0.136501,0.081366,0.014540,-0.009380,0.525060,0.043998,-0.149070,0.074778,-0.005408,0.008911,0.525065,0.002986,0.010699,-0.071152,-0.104534,0.511923,-0.054711,-1.841345,-0.102281,0.456474,0.248530,0.576284,2.488580,-2.248174,-0.746548,0.769625,1.441154,1.209108,-1.292471,0.003290,0.000097,-0.001624,0.001350,0.002298,-0.001768,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059840
0.634825,-0.136501,0.081366,0.014540,-0.009380,0.525060,0.043998,-0.149070,0.074778,-0.005408,0.008911,0.525065,0.002986,0.010699,-0.071152,-0.104534,0.511923,-0.054711,-1.841345,-0.102281,0.456474,0.248530,0.576284,2.488580,-2.248174,-0.746548,0.769625,1.441154,1.209108,-1.292471,0.003290,0.000097,-0.001624,0.001350,0.002298,-0.001768,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059840
0.636843,-0.136501,0.081366,0.014540,-0.009380,0.525060,0.043998,-0.149070,0.074778,-0.005408,0.008911,0.525065,0.002986,0.010699,-0.071152,-0.104534,0.511923,-0.054711,-1.841345,-0.102281,0.456474,0.248530,0.576284,2.488580,-2.248174,-0.746548,0.769625,1.441154,1.209108,-1.292471,0.003290,0.000097,-0.001624,0.001350,0.002298,-0.001768,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059840
0.638866,-0.136501,0.081366,0.014540,-0.009380,0.525060,0.043998,-0.149070,0.074778,-0.005408,0.008911,0.525065,0.002986,0.010699,-0.071152,-0.104534,0.511923,-0.054711,-1.841345,-0.102281,0.456474,0.248530,0.576284,2.488580,-2.248174,-0.746548,0.769625,1.441154,1.209108,-1.292471,0.003290,0.000097,-0.001624,0.001350,0.002298,-0.001768,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059840
0.640861,-0.136501,0.081366,0.014540,-0.009380,0.525060,0.043998,-0.149070,0.074778,-0.005408,0.008911,0.525065,0.002986,0.010699,-0.071152,-0.104534,0.511923,-0.054711,-1.841345,-0.102281,0.456474,0.248530,0.576284,2.488580,-2.248174,-0.746548,0.769625,1.441154,1.209108,-1.292471,0.003290,0.000097,-0.001624,0.001350,0.002298,-0.001768,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059840
0.642843,-0.136503,0.081366,0.014545,-0.009379,0.525060,0.043999,-0.149073,0.074778,-0.005409,0.008912,0.525065,0.002983,0.010698,-0.071154,-0.104537,0.511923,-0.054711,-1.841339,-0.102270,0.456484,0.248525,0.576286,2.488582,-2.248177,-0.746542,0.769631,1.441111,1.209112,-1.292449,0.003289,-0.002207,-0.000630,0.001815,-0.007780,-0.000513,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059851
0.644863,-0.136504,0.081366,0.014543,-0.009380,0.525060,0.043999,-0.149075,0.074778,-0.005410,0.008913,0.525066,0.002981,0.010699,-0.071154,-0.104539,0.511924,-0.054711,-1.841336,-0.102264,0.456489,0.248522,0.576287,2.488581,-2.248177,-0.746543,0.769636,1.441093,1.209110,-1.292445,0.003297,0.000974,0.003731,0.000301,-0.004279,0.003193,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059857
0.646881,-0.136505,0.081366,0.014544,-0.009380,0.525060,0.043999,-0.149077,0.074778,-0.005410,0.008914,0.525066,0.002979,0.010699,-0.071156,-0.104541,0.511924,-0.054711,-1.841333,-0.102258,0.456494,0.248520,0.576288,2.488581,-2.248179,-0.746540,0.769639,1.441074,1.209109,-1.292385,0.003161,0.000599,0.004314,-0.003853,0.003230,0.001148,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059862
0.648834,-0.136505,0.081366,0.014544,-0.009380,0.525060,0.043999,-0.149077,0.074778,-0.005410,0.008914,0.525066,0.002979,0.010699,-0.071156,-0.104541,0.511924,-0.054711,-1.841333,-0.102258,0.456494,0.248520,0.576288,2.488581,-2.248179,-0.746540,0.769639,1.441074,1.209109,-1.292385,0.003161,0.000599,0.004314,-0.003853,0.003230,0.001148,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059862
0.651507,-0.136505,0.081367,0.014547,-0.009381,0.525060,0.043999,-0.149078,0.074778,-0.005411,0.008914,0.525066,0.002977,0.010700,-0.071157,-0.104543,0.511924,-0.054711,-1.841331,-0.102252,0.456498,0.248517,0.576289,2.488583,-2.248181,-0.746535,0.769640,1.441055,1.209109,-1.292336,0.003035,-0.002623,0.001870,-0.004412,0.004422,-0.005995,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059868
0.652909,-0.136505,0.081366,0.014545,-0.009382,0.525060,0.043999,-0.149080,0.074778,-0.005411,0.008915,0.525066,0.002976,0.010701,-0.071158,-0.104545,0.511924,-0.054711,-1.841328,-0.102246,0.456503,0.248515,0.576290,2.488585,-2.248182,-0.746531,0.769642,1.441038,1.209110,-1.292295,0.002936,-0.002450,-0.003019,-0.002070,0.000931,-0.006760,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059873
0.654843,-0.136506,0.081366,0.014545,-0.009383,0.525060,0.043999,-0.149079,0.074778,-0.005413,0.008912,0.525066,0.002974,0.010701,-0.071158,-0.104548,0.511924,-0.054711,-1.841325,-0.102240,0.456508,0.248512,0.576292,2.488588,-2.248182,-0.746530,0.769644,1.441017,1.209111,-1.292289,0.002935,0.000474,-0.004170,0.002600,-0.006453,-0.002358,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059879
0.656840,-0.136506,0.081367,0.014548,-0.009383,0.525060,0.043999,-0.149078,0.074778,-0.005415,0.008910,0.525065,0.002972,0.010701,-0.071158,-0.104551,0.511925,-0.054711,-1.841322,-0.102234,0.456513,0.248510,0.576293,2.488590,-2.248182,-0.746529,0.769647,1.440998,1.209111,-1.292266,0.002879,-0.000102,-0.002302,0.003448,-0.007417,0.006674,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059884
0.658883,-0.136506,0.081366,0.014545,-0.009385,0.525059,0.043999,-0.149078,0.074778,-0.005416,0.008908,0.525065,0.002970,0.010700,-0.071159,-0.104553,0.511925,-0.054711,-1.841319,-0.102229,0.456518,0.248508,0.576294,2.488588,-2.248184,-0.746530,0.769650,1.440981,1.209109,-1.292246,0.002824,0.002211,0.001975,0.001214,-0.003619,0.008949,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059890
0.660830,-0.136506,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149078,0.074778,-0.005417,0.008908,0.525065,0.002968,0.010699,-0.071160,-0.104556,0.511925,-0.054711,-1.841316,-0.102223,0.456523,0.248505,0.576295,2.488588,-2.248187,-0.746527,0.769654,1.440963,1.209108,-1.292173,0.002639,0.001097,0.002494,-0.003520,0.004144,0.005751,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059895
0.662871,-0.136506,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149078,0.074778,-0.005417,0.008908,0.525065,0.002968,0.010699,-0.071160,-0.104556,0.511925,-0.054711,-1.841316,-0.102223,0.456523,0.248505,0.576295,2.488588,-2.248187,-0.746527,0.769654,1.440963,1.209108,-1.292173,0.002639,0.001097,0.002494,-0.003520,0.004144,0.005751,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059895
0.664856,-0.136506,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149078,0.074778,-0.005417,0.008908,0.525065,0.002968,0.010699,-0.071160,-0.104556,0.511925,-0.054711,-1.841316,-0.102223,0.456523,0.248505,0.576295,2.488588,-2.248187,-0.746527,0.769654,1.440963,1.209108,-1.292173,0.002639,0.001097,0.002494,-0.003520,0.004144,0.005751,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059895
0.666849,-0.136506,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149078,0.074778,-0.005417,0.008908,0.525065,0.002968,0.010699,-0.071160,-0.104556,0.511925,-0.054711,-1.841316,-0.102223,0.456523,0.248505,0.576295,2.488588,-2.248187,-0.746527,0.769654,1.440963,1.209108,-1.292173,0.002639,0.001097,0.002494,-0.003520,0.004144,0.005751,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059895
0.668891,-0.136506,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149078,0.074778,-0.005417,0.008908,0.525065,0.002968,0.010699,-0.071160,-0.104556,0.511925,-0.054711,-1.841316,-0.102223,0.456523,0.248505,0.576295,2.488588,-2.248187,-0.746527,0.769654,1.440963,1.209108,-1.292173,0.002639,0.001097,0.002494,-0.003520,0.004144,0.005751,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059895
0.670874,-0.136506,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149078,0.074778,-0.005417,0.008908,0.525065,0.002968,0.010699,-0.071160,-0.104556,0.511925,-0.054711,-1.841316,-0.102223,0.456523,0.248505,0.576295,2.488588,-2.248187,-0.746527,0.769654,1.440963,1.209108,-1.292173,0.002639,0.001097,0.002494,-0.003520,0.004144,0.005751,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059895
0.673449,-0.136507,0.081366,0.014541,-0.009385,0.525059,0.043998,-0.149079,0.074778,-0.005418,0.008907,0.525065,0.002966,0.010699,-0.071161,-0.104558,0.511925,-0.054711,-1.841314,-0.102217,0.456528,0.248503,0.576296,2.488590,-2.248190,-0.746523,0.769655,1.440945,1.209107,-1.292112,0.002476,-0.002727,0.000001,-0.004561,0.005553,-0.002319,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059901
0.674893,-0.136508,0.081366,0.014543,-0.009386,0.525059,0.043998,-0.149079,0.074778,-0.005419,0.008907,0.525065,0.002964,0.010698,-0.071162,-0.104560,0.511925,-0.054711,-1.841311,-0.102211,0.456533,0.248500,0.576297,2.488591,-2.248190,-0.746521,0.769656,1.440922,1.209107,-1.292095,0.002440,-0.003027,0.000770,-0.002609,0.002240,-0.003830,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059907
0.677048,-0.136510,0.081366,0.014543,-0.009385,0.525059,0.043998,-0.149080,0.074778,-0.005420,0.008906,0.525065,0.002962,0.010698,-0.071162,-0.104562,0.511925,-0.054711,-1.841308,-0.102205,0.456537,0.248498,0.576298,2.488593,-2.248191,-0.746520,0.769657,1.440900,1.209108,-1.292080,0.002416,-0.000499,-0.001528,0.001735,-0.004983,-0.000031,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059912
0.678829,-0.136512,0.081366,0.014542,-0.009383,0.525060,0.043998,-0.149081,0.074778,-0.005422,0.008906,0.525065,0.002961,0.010698,-0.071163,-0.104563,0.511926,-0.054711,-1.841305,-0.102199,0.456542,0.248496,0.576300,2.488594,-2.248191,-0.746520,0.769659,1.440882,1.209108,-1.292066,0.002392,0.004312,-0.000617,0.002323,-0.006070,0.002566,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059918
0.680716,-0.136514,0.081367,0.014544,-0.009382,0.525060,0.043998,-0.149083,0.074778,-0.005423,0.008906,0.525065,0.002959,0.010697,-0.071164,-0.104565,0.511926,-0.054711,-1.841302,-0.102193,0.456547,0.248493,0.576301,2.488595,-2.248191,-0.746519,0.769660,1.440864,1.209106,-1.292032,0.002312,0.005240,0.002879,-0.000126,-0.002314,-0.000330,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059923
0.682694,-0.136515,0.081366,0.014540,-0.009382,0.525060,0.043998,-0.149084,0.074778,-0.005424,0.008907,0.525065,0.002957,0.010698,-0.071164,-0.104567,0.511926,-0.054711,-1.841299,-0.102187,0.456552,0.248491,0.576302,2.488595,-2.248193,-0.746518,0.769664,1.440849,1.209103,-1.291989,0.002203,0.003034,0.002777,0.000663,0.005898,0.002742,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059929
0.684702,-0.136516,0.081366,0.014540,-0.009382,0.525060,0.043997,-0.149086,0.074778,-0.005424,0.008907,0.525066,0.002955,0.010697,-0.071165,-0.104569,0.511926,-0.054711,-1.841297,-0.102181,0.456557,0.248488,0.576303,2.488595,-2.248197,-0.746513,0.769666,1.440832,1.209104,-1.291920,0.002027,-0.001668,-0.000231,-0.001622,0.007628,-0.000295,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059934
0.686685,-0.136517,0.081366,0.014542,-0.009382,0.525060,0.043998,-0.149087,0.074778,-0.005425,0.008908,0.525066,0.002953,0.010696,-0.071166,-0.104571,0.511926,-0.054711,-1.841294,-0.102175,0.456562,0.248486,0.576304,2.488595,-2.248199,-0.746512,0.769668,1.440809,1.209105,-1.291896,0.001988,-0.002674,0.000124,-0.000682,0.004534,0.002236,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059940
0.688688,-0.136518,0.081367,0.014546,-0.009383,0.525060,0.043998,-0.149088,0.074779,-0.005426,0.008908,0.525066,0.002951,0.010695,-0.071167,-0.104573,0.511926,-0.054711,-1.841291,-0.102170,0.456567,0.248484,0.576305,2.488596,-2.248200,-0.746510,0.769668,1.440787,1.209106,-1.291876,0.001963,-0.000713,-0.002509,0.002843,-0.002989,-0.001141,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059945
0.690717,-0.136518,0.081367,0.014544,-0.009384,0.525060,0.043998,-0.149090,0.074778,-0.005426,0.008909,0.525066,0.002950,0.010696,-0.071168,-0.104575,0.511926,-0.054711,-1.841288,-0.102164,0.456572,0.248481,0.576307,2.488596,-2.248201,-0.746510,0.769671,1.440769,1.209106,-1.291858,0.001941,0.003642,-0.001866,0.002770,-0.004009,0.001641,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059951
0.693036,-0.136518,0.081367,0.014544,-0.009384,0.525060,0.043998,-0.149090,0.074778,-0.005426,0.008909,0.525066,0.002950,0.010696,-0.071168,-0.104575,0.511926,-0.054711,-1.841288,-0.102164,0.456572,0.248481,0.576307,2.488596,-2.248201,-0.746510,0.769671,1.440769,1.209106,-1.291858,0.001941,0.003642,-0.001866,0.002770,-0.004009,0.001641,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059951
0.694727,-0.136518,0.081367,0.014544,-0.009384,0.525060,0.043998,-0.149090,0.074778,-0.005426,0.008909,0.525066,0.002950,0.010696,-0.071168,-0.104575,0.511926,-0.054711,-1.841288,-0.102164,0.456572,0.248481,0.576307,2.488596,-2.248201,-0.746510,0.769671,1.440769,1.209106,-1.291858,0.001941,0.003642,-0.001866,0.002770,-0.004009,0.001641,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059951
0.696708,-0.136518,0.081367,0.014544,-0.009384,0.525060,0.043998,-0.149090,0.074778,-0.005426,0.008909,0.525066,0.002950,0.010696,-0.071168,-0.104575,0.511926,-0.054711,-1.841288,-0.102164,0.456572,0.248481,0.576307,2.488596,-2.248201,-0.746510,0.769671,1.440769,1.209106,-1.291858,0.001941,0.003642,-0.001866,0.002770,-0.004009,0.001641,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059951
0.698728,-0.136518,0.081367,0.014544,-0.009384,0.525060,0.043998,-0.149090,0.074778,-0.005426,0.008909,0.525066,0.002950,0.010696,-0.071168,-0.104575,0.511926,-0.054711,-1.841288,-0.102164,0.456572,0.248481,0.576307,2.488596,-2.248201,-0.746510,0.769671,1.440769,1.209106,-1.291858,0.001941,0.003642,-0.001866,0.002770,-0.004009,0.001641,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059951
0.700929,-0.136518,0.081367,0.014544,-0.009384,0.525060,0.043998,-0.149090,0.074778,-0.005426,0.008909,0.525066,0.002950,0.010696,-0.071168,-0.104575,0.511926,-0.054711,-1.841288,-0.102164,0.456572,0.248481,0.576307,2.488596,-2.248201,-0.746510,0.769671,1.440769,1.209106,-1.291858,0.001941,0.003642,-0.001866,0.002770,-0.004009,0.001641,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059951
0.702721,-0.136520,0.081367,0.014545,-0.009384,0.525059,0.043998,-0.149093,0.074778,-0.005428,0.008911,0.525066,0.002946,0.010696,-0.071169,-0.104579,0.511927,-0.054711,-1.841283,-0.102152,0.456581,0.248476,0.576309,2.488597,-2.248204,-0.746507,0.769674,1.440736,1.209105,-1.291791,0.001804,0.001810,0.001145,0.000153,-0.001582,0.001639,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059962
0.704665,-0.136520,0.081367,0.014545,-0.009384,0.525059,0.043998,-0.149093,0.074778,-0.005428,0.008911,0.525066,0.002946,0.010696,-0.071169,-0.104579,0.511927,-0.054711,-1.841283,-0.102152,0.456586,0.248474,0.576310,2.488599,-2.248206,-0.746502,0.769676,1.440720,1.209105,-1.291714,0.001629,-0.003073,-0.002003,-0.002481,0.001936,-0.001136,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059967
